Score,Season,Players,Score,P1,P2,P1 Wins,P2 Wins,Tier
Tao Chen - Adam: 5 - 1,5,Tao Chen - Adam,5 - 1,Tao Chen,Adam,5,1,B
Tao Chen - dudeabides: 5 - 1,5,Tao Chen - dudeabides,5 - 1,Tao Chen,dudeabides,5,1,B
Tao Chen - A Drowned Kernel: 6 - 0,5,Tao Chen - A Drowned Kernel,6 - 0,Tao Chen,A Drowned Kernel,6,0,B
Wandering Winder - 2.71828...: 4 - 2,5,Wandering Winder - 2.71828...,4 - 2,Wandering Winder,2.71828...,4,2,B
Wandering Winder - Adam: 3.5 - 2.5,5,Wandering Winder - Adam,3.5 - 2.5,Wandering Winder,Adam,3.5,2.5,B
Wandering Winder - dudeabides: 4 - 2,5,Wandering Winder - dudeabides,4 - 2,Wandering Winder,dudeabides,4,2,B
Wandering Winder - A Drowned Kernel: 5 - 1,5,Wandering Winder - A Drowned Kernel,5 - 1,Wandering Winder,A Drowned Kernel,5,1,B
2.71828... - Adam: 3 - 3,5,2.71828... - Adam,3 - 3,2.71828...,Adam,3,3,B
2.71828... - dudeabides: 3 - 3,5,2.71828... - dudeabides,3 - 3,2.71828...,dudeabides,3,3,B
2.71828... - A Drowned Kernel: 3 - 3,5,2.71828... - A Drowned Kernel,3 - 3,2.71828...,A Drowned Kernel,3,3,B
Adam - dudeabides: 3 - 3,5,Adam - dudeabides,3 - 3,Adam,dudeabides,3,3,B
Adam - A Drowned Kernel: 3.5 - 2.5,5,Adam - A Drowned Kernel,3.5 - 2.5,Adam,A Drowned Kernel,3.5,2.5,B
dudeabides - A Drowned Kernel: 3 - 3,5,dudeabides - A Drowned Kernel,3 - 3,dudeabides,A Drowned Kernel,3,3,B
liopoil - kylar : 2 - 4,5,liopoil - kylar ,2 - 4,liopoil,kylar ,2,4,C
liopoil - Beyond Awesome: 4 - 2,5,liopoil - Beyond Awesome,4 - 2,liopoil,Beyond Awesome,4,2,C
liopoil - jaybeez: 4 - 2,5,liopoil - jaybeez,4 - 2,liopoil,jaybeez,4,2,C
liopoil - theblankman: 3 - 3,5,liopoil - theblankman,3 - 3,liopoil,theblankman,3,3,C
liopoil - zporiri: 4.5 - 1.5,5,liopoil - zporiri,4.5 - 1.5,liopoil,zporiri,4.5,1.5,C
kylar  - Beyond Awesome: 2 - 4,5,kylar  - Beyond Awesome,2 - 4,kylar ,Beyond Awesome,2,4,C
kylar  - jaybeez: 3 - 3,5,kylar  - jaybeez,3 - 3,kylar ,jaybeez,3,3,C
kylar  - theblankman: 5 - 1,5,kylar  - theblankman,5 - 1,kylar ,theblankman,5,1,C
Beyond Awesome - jaybeez: 2.5 - 3.5,5,Beyond Awesome - jaybeez,2.5 - 3.5,Beyond Awesome,jaybeez,2.5,3.5,C
Beyond Awesome - theblankman: 3 - 3,5,Beyond Awesome - theblankman,3 - 3,Beyond Awesome,theblankman,3,3,C
Beyond Awesome - zporiri: 4.5 - 1.5,5,Beyond Awesome - zporiri,4.5 - 1.5,Beyond Awesome,zporiri,4.5,1.5,C
jaybeez - theblankman: 3 - 3,5,jaybeez - theblankman,3 - 3,jaybeez,theblankman,3,3,C
jaybeez - zporiri: 3 - 3,5,jaybeez - zporiri,3 - 3,jaybeez,zporiri,3,3,C
theblankman - zporiri: 4 - 2,5,theblankman - zporiri,4 - 2,theblankman,zporiri,4,2,C
soulnet - mpsprs: 3 - 3,5,soulnet - mpsprs,3 - 3,soulnet,mpsprs,3,3,C
soulnet - Eevee: 2 - 4,5,soulnet - Eevee,2 - 4,soulnet,Eevee,2,4,C
soulnet - gamesou: 4 - 2,5,soulnet - gamesou,4 - 2,soulnet,gamesou,4,2,C
soulnet - Qvist: 3.5 - 2.5,5,soulnet - Qvist,3.5 - 2.5,soulnet,Qvist,3.5,2.5,C
soulnet - Joseph2302 : 6 - 0,5,soulnet - Joseph2302 ,6 - 0,soulnet,Joseph2302 ,6,0,C
mpsprs - Eevee: 2 - 4,5,mpsprs - Eevee,2 - 4,mpsprs,Eevee,2,4,C
mpsprs - gamesou: 4 - 2,5,mpsprs - gamesou,4 - 2,mpsprs,gamesou,4,2,C
mpsprs - Qvist: 4 - 2,5,mpsprs - Qvist,4 - 2,mpsprs,Qvist,4,2,C
mpsprs - Joseph2302 : 4 - 2,5,mpsprs - Joseph2302 ,4 - 2,mpsprs,Joseph2302 ,4,2,C
Eevee - gamesou: 3 - 3,5,Eevee - gamesou,3 - 3,Eevee,gamesou,3,3,C
Eevee - Qvist: 2 - 4,5,Eevee - Qvist,2 - 4,Eevee,Qvist,2,4,C
Eevee - Joseph2302 : 2 - 4,5,Eevee - Joseph2302 ,2 - 4,Eevee,Joseph2302 ,2,4,C
gamesou - Qvist: 4 - 2,5,gamesou - Qvist,4 - 2,gamesou,Qvist,4,2,C
gamesou - Joseph2302 : 4 - 2,5,gamesou - Joseph2302 ,4 - 2,gamesou,Joseph2302 ,4,2,C
Qvist - Joseph2302 : 4 - 2,5,Qvist - Joseph2302 ,4 - 2,Qvist,Joseph2302 ,4,2,C
Emeric - Burning Skull: 5 - 1,5,Emeric - Burning Skull,5 - 1,Emeric,Burning Skull,5,1,C
Emeric - awaclus: 5 - 1,5,Emeric - awaclus,5 - 1,Emeric,awaclus,5,1,C
Emeric - Dunduks : 3 - 3,5,Emeric - Dunduks ,3 - 3,Emeric,Dunduks ,3,3,C
Emeric - faust: 5 - 1,5,Emeric - faust,5 - 1,Emeric,faust,5,1,C
Emeric - Assemble Meme: 4 - 2,5,Emeric - Assemble Meme,4 - 2,Emeric,Assemble Meme,4,2,C
Burning Skull - awaclus: 3 - 3,5,Burning Skull - awaclus,3 - 3,Burning Skull,awaclus,3,3,C
Burning Skull - Dunduks : 4 - 2,5,Burning Skull - Dunduks ,4 - 2,Burning Skull,Dunduks ,4,2,C
Burning Skull - faust: 4 - 2,5,Burning Skull - faust,4 - 2,Burning Skull,faust,4,2,C
Burning Skull - Assemble Meme: 3.5 - 2.5,5,Burning Skull - Assemble Meme,3.5 - 2.5,Burning Skull,Assemble Meme,3.5,2.5,C
awaclus - Dunduks : 3.5 - 2.5,5,awaclus - Dunduks ,3.5 - 2.5,awaclus,Dunduks ,3.5,2.5,C
awaclus - faust: 3 - 3,5,awaclus - faust,3 - 3,awaclus,faust,3,3,C
awaclus - Assemble Meme: 4 - 2,5,awaclus - Assemble Meme,4 - 2,awaclus,Assemble Meme,4,2,C
Dunduks  - faust: 3 - 3,5,Dunduks  - faust,3 - 3,Dunduks ,faust,3,3,C
Dunduks  - Assemble Meme: 4 - 2,5,Dunduks  - Assemble Meme,4 - 2,Dunduks ,Assemble Meme,4,2,C
faust - Assemble Meme: 3 - 3,5,faust - Assemble Meme,3 - 3,faust,Assemble Meme,3,3,C
Heisenberg - MtMagus : 2 - 4,5,Heisenberg - MtMagus ,2 - 4,Heisenberg,MtMagus ,2,4,D
Heisenberg - Twistedarcher : 4.5 - 1.5,5,Heisenberg - Twistedarcher ,4.5 - 1.5,Heisenberg,Twistedarcher ,4.5,1.5,D
Heisenberg - GeoLib: 4 - 2,5,Heisenberg - GeoLib,4 - 2,Heisenberg,GeoLib,4,2,D
Heisenberg - anmo555: 4 - 2,5,Heisenberg - anmo555,4 - 2,Heisenberg,anmo555,4,2,D
Heisenberg - Hydrad: 4 - 2,5,Heisenberg - Hydrad,4 - 2,Heisenberg,Hydrad,4,2,D
MtMagus  - Twistedarcher : 2 - 4,5,MtMagus  - Twistedarcher ,2 - 4,MtMagus ,Twistedarcher ,2,4,D
MtMagus  - GeoLib: 3 - 3,5,MtMagus  - GeoLib,3 - 3,MtMagus ,GeoLib,3,3,D
MtMagus  - anmo555: 3 - 3,5,MtMagus  - anmo555,3 - 3,MtMagus ,anmo555,3,3,D
MtMagus  - Hydrad: 5 - 1,5,MtMagus  - Hydrad,5 - 1,MtMagus ,Hydrad,5,1,D
Twistedarcher  - GeoLib: 2 - 4,5,Twistedarcher  - GeoLib,2 - 4,Twistedarcher ,GeoLib,2,4,D
Twistedarcher  - anmo555: 4 - 2,5,Twistedarcher  - anmo555,4 - 2,Twistedarcher ,anmo555,4,2,D
Twistedarcher  - Hydrad: 3 - 3,5,Twistedarcher  - Hydrad,3 - 3,Twistedarcher ,Hydrad,3,3,D
GeoLib - anmo555: 3 - 3,5,GeoLib - anmo555,3 - 3,GeoLib,anmo555,3,3,D
GeoLib - Hydrad: 2 - 4,5,GeoLib - Hydrad,2 - 4,GeoLib,Hydrad,2,4,D
anmo555 - Hydrad: 3 - 3,5,anmo555 - Hydrad,3 - 3,anmo555,Hydrad,3,3,D
andwilk  - ThaddeusB: 3 - 3,5,andwilk  - ThaddeusB,3 - 3,andwilk ,ThaddeusB,3,3,D
andwilk  - Rubby: 4 - 2,5,andwilk  - Rubby,4 - 2,andwilk ,Rubby,4,2,D
andwilk  - Dingan: 5 - 1,5,andwilk  - Dingan,5 - 1,andwilk ,Dingan,5,1,D
andwilk  - jerni : 3.5 - 2.5,5,andwilk  - jerni ,3.5 - 2.5,andwilk ,jerni ,3.5,2.5,D
ThaddeusB - Rubby: 3 - 3,5,ThaddeusB - Rubby,3 - 3,ThaddeusB,Rubby,3,3,D
ThaddeusB - Dingan: 4 - 2,5,ThaddeusB - Dingan,4 - 2,ThaddeusB,Dingan,4,2,D
ThaddeusB - jerni : 5 - 1,5,ThaddeusB - jerni ,5 - 1,ThaddeusB,jerni ,5,1,D
Rubby - Dingan: 3 - 3,5,Rubby - Dingan,3 - 3,Rubby,Dingan,3,3,D
Rubby - jerni : 4.5 - 1.5,5,Rubby - jerni ,4.5 - 1.5,Rubby,jerni ,4.5,1.5,D
Dingan - jerni : 5 - 1,5,Dingan - jerni ,5 - 1,Dingan,jerni ,5,1,D
Temron - Simon (DK): 3 - 3,5,Temron - Simon (DK),3 - 3,Temron,Simon (DK),3,3,D
Temron - kfm : 6 - 0,5,Temron - kfm ,6 - 0,Temron,kfm ,6,0,D
Temron - M0G3L: 5 - 1,5,Temron - M0G3L,5 - 1,Temron,M0G3L,5,1,D
Temron - Ephesos: 5 - 1,5,Temron - Ephesos,5 - 1,Temron,Ephesos,5,1,D
Simon (DK) - kfm : 2.5 - 3.5,5,Simon (DK) - kfm ,2.5 - 3.5,Simon (DK),kfm ,2.5,3.5,D
Simon (DK) - M0G3L: 4 - 2,5,Simon (DK) - M0G3L,4 - 2,Simon (DK),M0G3L,4,2,D
Simon (DK) - First World Problems: 4.5 - 1.5,5,Simon (DK) - First World Problems,4.5 - 1.5,Simon (DK),First World Problems,4.5,1.5,D
Simon (DK) - Ephesos: 3 - 3,5,Simon (DK) - Ephesos,3 - 3,Simon (DK),Ephesos,3,3,D
kfm  - M0G3L: 3 - 3,5,kfm  - M0G3L,3 - 3,kfm ,M0G3L,3,3,D
kfm  - First World Problems: 3 - 3,5,kfm  - First World Problems,3 - 3,kfm ,First World Problems,3,3,D
kfm  - Ephesos: 4 - 2,5,kfm  - Ephesos,4 - 2,kfm ,Ephesos,4,2,D
M0G3L - Ephesos: 3.5 - 2.5,5,M0G3L - Ephesos,3.5 - 2.5,M0G3L,Ephesos,3.5,2.5,D
Egor Kulikov - rogavka : 5 - 1,5,Egor Kulikov - rogavka ,5 - 1,Egor Kulikov,rogavka ,5,1,D
Egor Kulikov - Jean-Michel: 3.5 - 2.5,5,Egor Kulikov - Jean-Michel,3.5 - 2.5,Egor Kulikov,Jean-Michel,3.5,2.5,D
Egor Kulikov - Hugovj : 3.5 - 2.5,5,Egor Kulikov - Hugovj ,3.5 - 2.5,Egor Kulikov,Hugovj ,3.5,2.5,D
rogavka  - Jean-Michel: 5 - 1,5,rogavka  - Jean-Michel,5 - 1,rogavka ,Jean-Michel,5,1,D
rogavka  - Hugovj : 3.5 - 2.5,5,rogavka  - Hugovj ,3.5 - 2.5,rogavka ,Hugovj ,3.5,2.5,D
Jean-Michel - Hugovj : 5 - 1,5,Jean-Michel - Hugovj ,5 - 1,Jean-Michel,Hugovj ,5,1,D
ryan.echternacht - Jeb: 3 - 3,5,ryan.echternacht - Jeb,3 - 3,ryan.echternacht,Jeb,3,3,E
ryan.echternacht - Archetype: 4 - 2,5,ryan.echternacht - Archetype,4 - 2,ryan.echternacht,Archetype,4,2,E
ryan.echternacht - jamfamsam: 4 - 2,5,ryan.echternacht - jamfamsam,4 - 2,ryan.echternacht,jamfamsam,4,2,E
ryan.echternacht - EFHW : 5 - 1,5,ryan.echternacht - EFHW ,5 - 1,ryan.echternacht,EFHW ,5,1,E
Jeb - Archetype: 3 - 3,5,Jeb - Archetype,3 - 3,Jeb,Archetype,3,3,E
Jeb - jamfamsam: 5 - 1,5,Jeb - jamfamsam,5 - 1,Jeb,jamfamsam,5,1,E
Jeb - EFHW : 3 - 3,5,Jeb - EFHW ,3 - 3,Jeb,EFHW ,3,3,E
Archetype - Elanchana: 4 - 2,5,Archetype - Elanchana,4 - 2,Archetype,Elanchana,4,2,E
Archetype - jamfamsam: 3 - 3,5,Archetype - jamfamsam,3 - 3,Archetype,jamfamsam,3,3,E
Archetype - EFHW : 5 - 1,5,Archetype - EFHW ,5 - 1,Archetype,EFHW ,5,1,E
Elanchana - jamfamsam: 4 - 2,5,Elanchana - jamfamsam,4 - 2,Elanchana,jamfamsam,4,2,E
Elanchana - EFHW : 4 - 2,5,Elanchana - EFHW ,4 - 2,Elanchana,EFHW ,4,2,E
jamfamsam - EFHW : 4 - 2,5,jamfamsam - EFHW ,4 - 2,jamfamsam,EFHW ,4,2,E
Mic Qsenoch - DG: 5.5 - 0.5,4,Mic Qsenoch - DG,5.5 - 0.5,Mic Qsenoch,DG,5.5,0.5,A
Mic Qsenoch - silverspawn: 3 - 3,4,Mic Qsenoch - silverspawn,3 - 3,Mic Qsenoch,silverspawn,3,3,A
Mic Qsenoch - Stef: 1 - 5,4,Mic Qsenoch - Stef,1 - 5,Mic Qsenoch,Stef,1,5,A
Mic Qsenoch - yed: 3 - 3,4,Mic Qsenoch - yed,3 - 3,Mic Qsenoch,yed,3,3,A
Mic Qsenoch - dudeabides: 5 - 1,4,Mic Qsenoch - dudeabides,5 - 1,Mic Qsenoch,dudeabides,5,1,A
DG - silverspawn: 4 - 2,4,DG - silverspawn,4 - 2,DG,silverspawn,4,2,A
DG - Stef: 3 - 3,4,DG - Stef,3 - 3,DG,Stef,3,3,A
DG - yed: 4 - 2,4,DG - yed,4 - 2,DG,yed,4,2,A
DG - dudeabides: 6 - 0,4,DG - dudeabides,6 - 0,DG,dudeabides,6,0,A
silverspawn - Stef: 4 - 2,4,silverspawn - Stef,4 - 2,silverspawn,Stef,4,2,A
silverspawn - yed: 3 - 3,4,silverspawn - yed,3 - 3,silverspawn,yed,3,3,A
silverspawn - dudeabides: 3.5 - 2.5,4,silverspawn - dudeabides,3.5 - 2.5,silverspawn,dudeabides,3.5,2.5,A
Stef - yed: 3 - 3,4,Stef - yed,3 - 3,Stef,yed,3,3,A
Stef - dudeabides: 2.5 - 3.5,4,Stef - dudeabides,2.5 - 3.5,Stef,dudeabides,2.5,3.5,A
yed - dudeabides: 2.5 - 3.5,4,yed - dudeabides,2.5 - 3.5,yed,dudeabides,2.5,3.5,A
Rabid - 2.71828...: 4 - 2,4,Rabid - 2.71828...,4 - 2,Rabid,2.71828...,4,2,B
Rabid - A Drowned Kernel: 5 - 1,4,Rabid - A Drowned Kernel,5 - 1,Rabid,A Drowned Kernel,5,1,B
Rabid - florrat: 2 - 4,4,Rabid - florrat,2 - 4,Rabid,florrat,2,4,B
Rabid - liopoil: 3 - 3,4,Rabid - liopoil,3 - 3,Rabid,liopoil,3,3,B
Rabid - soulnet: 2 - 4,4,Rabid - soulnet,2 - 4,Rabid,soulnet,2,4,B
2.71828... - A Drowned Kernel: 5 - 1,4,2.71828... - A Drowned Kernel,5 - 1,2.71828...,A Drowned Kernel,5,1,B
2.71828... - florrat: 3 - 3,4,2.71828... - florrat,3 - 3,2.71828...,florrat,3,3,B
2.71828... - liopoil: 4 - 2,4,2.71828... - liopoil,4 - 2,2.71828...,liopoil,4,2,B
2.71828... - soulnet: 2 - 4,4,2.71828... - soulnet,2 - 4,2.71828...,soulnet,2,4,B
A Drowned Kernel - florrat: 4 - 2,4,A Drowned Kernel - florrat,4 - 2,A Drowned Kernel,florrat,4,2,B
A Drowned Kernel - liopoil: 5 - 1,4,A Drowned Kernel - liopoil,5 - 1,A Drowned Kernel,liopoil,5,1,B
A Drowned Kernel - soulnet: 4 - 2,4,A Drowned Kernel - soulnet,4 - 2,A Drowned Kernel,soulnet,4,2,B
florrat - liopoil: 2 - 4,4,florrat - liopoil,2 - 4,florrat,liopoil,2,4,B
florrat - soulnet: 4 - 2,4,florrat - soulnet,4 - 2,florrat,soulnet,4,2,B
liopoil - soulnet: 4 - 2,4,liopoil - soulnet,4 - 2,liopoil,soulnet,4,2,B
HarryPeteur - Monsieur X: 3 - 3,4,HarryPeteur - Monsieur X,3 - 3,HarryPeteur,Monsieur X,3,3,B
HarryPeteur - QwertZuiop: 4 - 2,4,HarryPeteur - QwertZuiop,4 - 2,HarryPeteur,QwertZuiop,4,2,B
HarryPeteur - Mr Anderson: 3 - 3,4,HarryPeteur - Mr Anderson,3 - 3,HarryPeteur,Mr Anderson,3,3,B
HarryPeteur - Eevee: 4 - 2,4,HarryPeteur - Eevee,4 - 2,HarryPeteur,Eevee,4,2,B
HarryPeteur - Qvist: 2 - 4,4,HarryPeteur - Qvist,2 - 4,HarryPeteur,Qvist,2,4,B
Monsieur X - QwertZuiop: 3 - 3,4,Monsieur X - QwertZuiop,3 - 3,Monsieur X,QwertZuiop,3,3,B
Monsieur X - Mr Anderson: 4 - 2,4,Monsieur X - Mr Anderson,4 - 2,Monsieur X,Mr Anderson,4,2,B
Monsieur X - Eevee: 2 - 4,4,Monsieur X - Eevee,2 - 4,Monsieur X,Eevee,2,4,B
Monsieur X - Qvist: 4 - 2,4,Monsieur X - Qvist,4 - 2,Monsieur X,Qvist,4,2,B
QwertZuiop - Mr Anderson: 4 - 2,4,QwertZuiop - Mr Anderson,4 - 2,QwertZuiop,Mr Anderson,4,2,B
QwertZuiop - Eevee: 4 - 2,4,QwertZuiop - Eevee,4 - 2,QwertZuiop,Eevee,4,2,B
QwertZuiop - Qvist: 3 - 3,4,QwertZuiop - Qvist,3 - 3,QwertZuiop,Qvist,3,3,B
Mr Anderson - Eevee: 4 - 2,4,Mr Anderson - Eevee,4 - 2,Mr Anderson,Eevee,4,2,B
Mr Anderson - Qvist: 4 - 2,4,Mr Anderson - Qvist,4 - 2,Mr Anderson,Qvist,4,2,B
Eevee - Qvist: 4 - 2,4,Eevee - Qvist,4 - 2,Eevee,Qvist,4,2,B
ragingduckd - jaybeez: 4 - 2,4,ragingduckd - jaybeez,4 - 2,ragingduckd,jaybeez,4,2,C
ragingduckd - TomConerly: 6 - 0,4,ragingduckd - TomConerly,6 - 0,ragingduckd,TomConerly,6,0,C
ragingduckd - michaeljb: 4 - 2,4,ragingduckd - michaeljb,4 - 2,ragingduckd,michaeljb,4,2,C
ragingduckd - ThaddeusB: 5 - 1,4,ragingduckd - ThaddeusB,5 - 1,ragingduckd,ThaddeusB,5,1,C
jaybeez - TomConerly: 5 - 1,4,jaybeez - TomConerly,5 - 1,jaybeez,TomConerly,5,1,C
jaybeez - michaeljb: 4 - 2,4,jaybeez - michaeljb,4 - 2,jaybeez,michaeljb,4,2,C
jaybeez - ThaddeusB: 4 - 2,4,jaybeez - ThaddeusB,4 - 2,jaybeez,ThaddeusB,4,2,C
TomConerly - michaeljb: 5 - 1,4,TomConerly - michaeljb,5 - 1,TomConerly,michaeljb,5,1,C
TomConerly - ThaddeusB: 4 - 2,4,TomConerly - ThaddeusB,4 - 2,TomConerly,ThaddeusB,4,2,C
michaeljb - ThaddeusB: 3 - 3,4,michaeljb - ThaddeusB,3 - 3,michaeljb,ThaddeusB,3,3,C
Adam - theblankman: 2 - 4,4,Adam - theblankman,2 - 4,Adam,theblankman,2,4,C
Adam - mpsprs: 5 - 1,4,Adam - mpsprs,5 - 1,Adam,mpsprs,5,1,C
Adam - zporiri: 5 - 1,4,Adam - zporiri,5 - 1,Adam,zporiri,5,1,C
Adam - Temron: 6 - 0,4,Adam - Temron,6 - 0,Adam,Temron,6,0,C
Adam - jsh357: 3 - 3,4,Adam - jsh357,3 - 3,Adam,jsh357,3,3,C
theblankman - mpsprs: 4 - 2,4,theblankman - mpsprs,4 - 2,theblankman,mpsprs,4,2,C
theblankman - zporiri: 3 - 3,4,theblankman - zporiri,3 - 3,theblankman,zporiri,3,3,C
theblankman - Temron: 2 - 4,4,theblankman - Temron,2 - 4,theblankman,Temron,2,4,C
theblankman - jsh357: 3 - 3,4,theblankman - jsh357,3 - 3,theblankman,jsh357,3,3,C
mpsprs - zporiri: 6 - 0,4,mpsprs - zporiri,6 - 0,mpsprs,zporiri,6,0,C
mpsprs - Temron: 2 - 4,4,mpsprs - Temron,2 - 4,mpsprs,Temron,2,4,C
mpsprs - jsh357: 5 - 1,4,mpsprs - jsh357,5 - 1,mpsprs,jsh357,5,1,C
zporiri - Temron: 5 - 1,4,zporiri - Temron,5 - 1,zporiri,Temron,5,1,C
zporiri - jsh357: 5 - 1,4,zporiri - jsh357,5 - 1,zporiri,jsh357,5,1,C
Temron - jsh357: 4.5 - 1.5,4,Temron - jsh357,4.5 - 1.5,Temron,jsh357,4.5,1.5,C
SheCantSayNo - gamesou: 4 - 2,4,SheCantSayNo - gamesou,4 - 2,SheCantSayNo,gamesou,4,2,C
SheCantSayNo - Tables: 3 - 3,4,SheCantSayNo - Tables,3 - 3,SheCantSayNo,Tables,3,3,C
SheCantSayNo - Emeric: 4 - 2,4,SheCantSayNo - Emeric,4 - 2,SheCantSayNo,Emeric,4,2,C
SheCantSayNo - impromptublue: 3 - 3,4,SheCantSayNo - impromptublue,3 - 3,SheCantSayNo,impromptublue,3,3,C
SheCantSayNo - adrien: 4 - 2,4,SheCantSayNo - adrien,4 - 2,SheCantSayNo,adrien,4,2,C
gamesou - Tables: 2 - 4,4,gamesou - Tables,2 - 4,gamesou,Tables,2,4,C
gamesou - Emeric: 2 - 4,4,gamesou - Emeric,2 - 4,gamesou,Emeric,2,4,C
gamesou - impromptublue: 5 - 1,4,gamesou - impromptublue,5 - 1,gamesou,impromptublue,5,1,C
gamesou - adrien: 5 - 1,4,gamesou - adrien,5 - 1,gamesou,adrien,5,1,C
Tables - Emeric: 2 - 4,4,Tables - Emeric,2 - 4,Tables,Emeric,2,4,C
Tables - impromptublue: 3.5 - 2.5,4,Tables - impromptublue,3.5 - 2.5,Tables,impromptublue,3.5,2.5,C
Tables - adrien: 3 - 3,4,Tables - adrien,3 - 3,Tables,adrien,3,3,C
Emeric - impromptublue: 2 - 4,4,Emeric - impromptublue,2 - 4,Emeric,impromptublue,2,4,C
Emeric - adrien: 3 - 3,4,Emeric - adrien,3 - 3,Emeric,adrien,3,3,C
Fergesser - moharimo: 3 - 3,4,Fergesser - moharimo,3 - 3,Fergesser,moharimo,3,3,C
Fergesser - Burning Skull: 6 - 0,4,Fergesser - Burning Skull,6 - 0,Fergesser,Burning Skull,6,0,C
Fergesser - awaclus: 4 - 2,4,Fergesser - awaclus,4 - 2,Fergesser,awaclus,4,2,C
Fergesser - Meguchan: 6 - 0,4,Fergesser - Meguchan,6 - 0,Fergesser,Meguchan,6,0,C
Fergesser - Jean-Michel: 3 - 3,4,Fergesser - Jean-Michel,3 - 3,Fergesser,Jean-Michel,3,3,C
moharimo - Burning Skull: 1.5 - 4.5,4,moharimo - Burning Skull,1.5 - 4.5,moharimo,Burning Skull,1.5,4.5,C
moharimo - awaclus: 5 - 1,4,moharimo - awaclus,5 - 1,moharimo,awaclus,5,1,C
moharimo - Meguchan: 3 - 3,4,moharimo - Meguchan,3 - 3,moharimo,Meguchan,3,3,C
moharimo - Jean-Michel: 2 - 4,4,moharimo - Jean-Michel,2 - 4,moharimo,Jean-Michel,2,4,C
Burning Skull - awaclus: 2.5 - 3.5,4,Burning Skull - awaclus,2.5 - 3.5,Burning Skull,awaclus,2.5,3.5,C
Burning Skull - Meguchan: 5 - 1,4,Burning Skull - Meguchan,5 - 1,Burning Skull,Meguchan,5,1,C
Burning Skull - Jean-Michel: 2 - 4,4,Burning Skull - Jean-Michel,2 - 4,Burning Skull,Jean-Michel,2,4,C
awaclus - Meguchan: 3 - 3,4,awaclus - Meguchan,3 - 3,awaclus,Meguchan,3,3,C
awaclus - Jean-Michel: 4 - 2,4,awaclus - Jean-Michel,4 - 2,awaclus,Jean-Michel,4,2,C
Meguchan - Jean-Michel: 6 - 0,4,Meguchan - Jean-Michel,6 - 0,Meguchan,Jean-Michel,6,0,C
kylar  - Twistedarcher : 5 - 1,4,kylar  - Twistedarcher ,5 - 1,kylar ,Twistedarcher ,5,1,D
kylar  - MtMagus : 3 - 3,4,kylar  - MtMagus ,3 - 3,kylar ,MtMagus ,3,3,D
kylar  - jerni : 5.5 - 0.5,4,kylar  - jerni ,5.5 - 0.5,kylar ,jerni ,5.5,0.5,D
kylar  - Voltaire : 5 - 1,4,kylar  - Voltaire ,5 - 1,kylar ,Voltaire ,5,1,D
Twistedarcher  - MtMagus : 4 - 2,4,Twistedarcher  - MtMagus ,4 - 2,Twistedarcher ,MtMagus ,4,2,D
Twistedarcher  - jerni : 4 - 2,4,Twistedarcher  - jerni ,4 - 2,Twistedarcher ,jerni ,4,2,D
Twistedarcher  - Voltaire : 3 - 3,4,Twistedarcher  - Voltaire ,3 - 3,Twistedarcher ,Voltaire ,3,3,D
MtMagus  - jerni : 3 - 3,4,MtMagus  - jerni ,3 - 3,MtMagus ,jerni ,3,3,D
MtMagus  - Voltaire : 4 - 2,4,MtMagus  - Voltaire ,4 - 2,MtMagus ,Voltaire ,4,2,D
jerni  - Voltaire : 3.5 - 2.5,4,jerni  - Voltaire ,3.5 - 2.5,jerni ,Voltaire ,3.5,2.5,D
Joseph2302  - kfm : 4.5 - 1.5,4,Joseph2302  - kfm ,4.5 - 1.5,Joseph2302 ,kfm ,4.5,1.5,D
Joseph2302  - andwilk : 3 - 3,4,Joseph2302  - andwilk ,3 - 3,Joseph2302 ,andwilk ,3,3,D
Joseph2302  - EFHW : 6 - 0,4,Joseph2302  - EFHW ,6 - 0,Joseph2302 ,EFHW ,6,0,D
kfm  - andwilk : 4 - 2,4,kfm  - andwilk ,4 - 2,kfm ,andwilk ,4,2,D
kfm  - EFHW : 6 - 0,4,kfm  - EFHW ,6 - 0,kfm ,EFHW ,6,0,D
Assemble Meme - Victor Savenije: 2 - 4,4,Assemble Meme - Victor Savenije,2 - 4,Assemble Meme,Victor Savenije,2,4,D
Assemble Meme - Hugovj : 3 - 3,4,Assemble Meme - Hugovj ,3 - 3,Assemble Meme,Hugovj ,3,3,D
Assemble Meme - Simon (DK): 4 - 2,4,Assemble Meme - Simon (DK),4 - 2,Assemble Meme,Simon (DK),4,2,D
Assemble Meme - matildha : 5 - 1,4,Assemble Meme - matildha ,5 - 1,Assemble Meme,matildha ,5,1,D
Assemble Meme - pst : 5 - 1,4,Assemble Meme - pst ,5 - 1,Assemble Meme,pst ,5,1,D
Victor Savenije - Hugovj : 3 - 3,4,Victor Savenije - Hugovj ,3 - 3,Victor Savenije,Hugovj ,3,3,D
Victor Savenije - Simon (DK): 4 - 2,4,Victor Savenije - Simon (DK),4 - 2,Victor Savenije,Simon (DK),4,2,D
Victor Savenije - matildha : 2 - 4,4,Victor Savenije - matildha ,2 - 4,Victor Savenije,matildha ,2,4,D
Victor Savenije - pst : 5 - 1,4,Victor Savenije - pst ,5 - 1,Victor Savenije,pst ,5,1,D
Hugovj  - Simon (DK): 2 - 4,4,Hugovj  - Simon (DK),2 - 4,Hugovj ,Simon (DK),2,4,D
